Genus_Level	G1_1.d0	G1_1.ep	G1_10.d0	G1_10.ep	G1_11.d0	G1_11.ep	G1_12.d0	G1_12.ep	G1_2.d0	G1_2.ep	G1_4.d0	G1_4.ep	G1_6.d0	G1_6.ep	G1_8.d0	G1_8.ep	G2_1.d0	G2_1.ep	G2_11.d0	G2_11.ep	G2_12.d0	G2_12.ep	G2_3.d0	G2_3.ep	G2_4.d0	G2_4.ep	G2_6.d0	G2_6.ep	G2_7.d0	G2_7.ep	G2_8.d0	G2_8.ep	G3_1.d0	G3_1.ep	G3_10.d0	G3_10.ep	G3_11.d0	G3_11.ep	G3_12.d0	G3_12.ep	G3_2.d0	G3_2.ep	G3_3.d0	G3_3.ep	G3_7.d0	G3_7.ep	G3_9.d0	G3_9.ep	G4_1.d0	G4_1.ep	G4_10.d0	G4_10.ep	G4_11.d0	G4_11.ep	G4_12.d0	G4_12.ep	G4_4.d0	G4_4.ep	G4_5.d0	G4_5.ep	G4_6.d0	G4_6.ep	G4_7.d0	G4_7.ep	G5_1.d0	G5_1.ep	G5_10.d0	G5_10.ep	G5_12.d0	G5_12.ep	G5_2.d0	G5_2.ep	G5_4.d0	G5_4.ep	G5_6.d0	G5_6.ep	G5_8.d0	G5_8.ep	G5_9.d0	G5_9.ep	G6_1.d0	G6_1.ep	G6_11.d0	G6_11.ep	G6_12.d0	G6_12.ep	G6_3.d0	G6_3.ep	G6_4.d0	G6_4.ep	G6_6.d0	G6_6.ep	G6_8.d0	G6_8.ep	G6_9.d0	G6_9.ep
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-009	168.0	152.0	32.0	57.0	209.0	120.0	0.0	0.0	148.0	182.0	68.0	217.0	6.0	370.0	84.0	171.0	32.0	18.0	111.0	0.0	206.0	5.0	25.0	0.0	75.0	0.0	119.0	0.0	0.0	0.0	17.0	0.0	60.0	0.0	52.0	0.0	4.0	0.0	7.0	0.0	59.0	0.0	4.0	0.0	58.0	0.0	34.0	0.0	15.0	0.0	3.0	0.0	14.0	0.0	50.0	0.0	153.0	0.0	83.0	0.0	82.0	0.0	197.0	0.0	60.0	9.0	73.0	0.0	112.0	0.0	64.0	0.0	56.0	0.0	13.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	3.0	41.0	0.0	251.0	0.0	281.0	0.0	42.0	0.0	64.0	0.0	61.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	1017.0	2397.0	1195.0	510.0	2418.0	1357.0	115.0	0.0	1885.0	1638.0	1901.0	2841.0	5.0	2401.0	1799.0	1151.0	1291.0	25.0	2227.0	6.0	2867.0	8.0	444.0	28.0	1418.0	95.0	1952.0	47.0	3.0	0.0	98.0	24.0	1612.0	0.0	1955.0	462.0	1102.0	591.0	589.0	51.0	1735.0	5.0	950.0	87.0	893.0	3726.0	501.0	7.0	161.0	0.0	6.0	0.0	336.0	0.0	865.0	0.0	1206.0	0.0	727.0	0.0	1656.0	26.0	1023.0	0.0	618.0	0.0	1107.0	0.0	1864.0	0.0	477.0	0.0	1204.0	0.0	469.0	13.0	676.0	0.0	1105.0	5.0	0.0	0.0	117.0	0.0	1141.0	17.0	2436.0	0.0	2431.0	0.0	1212.0	0.0	1585.0	0.0	841.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter	1838.0	2324.0	1192.0	1193.0	2465.0	971.0	186.0	0.0	2239.0	1775.0	1792.0	2425.0	0.0	4741.0	1732.0	1967.0	1240.0	153.0	1775.0	18.0	2309.0	89.0	414.0	0.0	1436.0	133.0	1744.0	137.0	0.0	9.0	0.0	0.0	2060.0	0.0	1539.0	143.0	1197.0	52.0	592.0	0.0	1232.0	16.0	1896.0	0.0	1175.0	0.0	696.0	0.0	286.0	0.0	106.0	0.0	515.0	9.0	888.0	13.0	1576.0	0.0	2034.0	0.0	1539.0	23.0	1123.0	0.0	807.0	0.0	993.0	0.0	2229.0	0.0	574.0	30.0	1467.0	15.0	434.0	0.0	770.0	68.0	1103.0	16.0	5.0	21.0	21.0	26.0	726.0	13.0	3186.0	20.0	3262.0	0.0	1709.0	5.0	1921.0	31.0	790.0	7.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Flavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	38.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	149.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas	66.0	250.0	124.0	39.0	191.0	39.0	39.0	0.0	20.0	48.0	132.0	315.0	54.0	604.0	348.0	288.0	131.0	0.0	305.0	0.0	239.0	0.0	139.0	0.0	236.0	14.0	190.0	0.0	0.0	0.0	55.0	0.0	155.0	0.0	78.0	0.0	145.0	0.0	60.0	0.0	216.0	0.0	57.0	0.0	99.0	0.0	24.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	79.0	0.0	125.0	14.0	55.0	0.0	106.0	0.0	116.0	0.0	25.0	0.0	163.0	0.0	49.0	0.0	149.0	0.0	0.0	0.0	37.0	61.0	16.0	0.0	0.0	0.0	51.0	0.0	346.0	0.0	262.0	0.0	234.0	6.0	283.0	0.0	149.0	0.0	104.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group	98.0	127.0	33.0	146.0	186.0	225.0	30.0	0.0	105.0	126.0	114.0	129.0	18.0	231.0	206.0	143.0	100.0	58.0	256.0	15.0	123.0	16.0	87.0	40.0	213.0	73.0	301.0	61.0	0.0	0.0	35.0	12.0	114.0	0.0	260.0	39.0	237.0	0.0	137.0	8.0	475.0	0.0	153.0	0.0	27.0	15.0	85.0	0.0	55.0	6.0	40.0	0.0	77.0	0.0	115.0	10.0	32.0	0.0	83.0	0.0	98.0	0.0	93.0	0.0	106.0	9.0	234.0	11.0	172.0	10.0	114.0	0.0	140.0	8.0	38.0	15.0	135.0	55.0	150.0	21.0	0.0	12.0	153.0	42.0	297.0	29.0	177.0	16.0	191.0	20.0	190.0	0.0	141.0	28.0	134.0	10.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	2103.0	2718.0	1194.0	623.0	2419.0	943.0	94.0	0.0	2652.0	2232.0	2068.0	4699.0	87.0	4307.0	2715.0	5356.0	2010.0	117.0	1332.0	61.0	3933.0	45.0	164.0	62.0	1728.0	287.0	2695.0	75.0	7.0	0.0	311.0	57.0	2472.0	39.0	1651.0	375.0	371.0	541.0	102.0	6.0	980.0	0.0	1080.0	9.0	1280.0	404.0	261.0	6.0	130.0	26.0	58.0	0.0	315.0	15.0	602.0	0.0	1495.0	44.0	1912.0	13.0	2169.0	47.0	1755.0	16.0	1261.0	32.0	1186.0	0.0	2967.0	7.0	830.0	12.0	1108.0	38.0	142.0	49.0	561.0	101.0	1754.0	57.0	0.0	46.0	18.0	54.0	861.0	32.0	1914.0	17.0	3345.0	20.0	1692.0	13.0	1488.0	23.0	763.0	9.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillospira	113.0	232.0	77.0	68.0	172.0	121.0	0.0	0.0	110.0	186.0	253.0	510.0	0.0	275.0	335.0	676.0	79.0	0.0	241.0	0.0	347.0	0.0	0.0	0.0	204.0	0.0	185.0	0.0	0.0	0.0	13.0	0.0	280.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	314.0	0.0	59.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	68.0	0.0	84.0	0.0	0.0	0.0	492.0	0.0	95.0	0.0	0.0	0.0	342.0	0.0	318.0	0.0	120.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	72.0	0.0	277.0	0.0	354.0	0.0	0.0	0.0	205.0	0.0	74.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	110.0	222.0	16.0	167.0	227.0	223.0	16.0	0.0	165.0	211.0	75.0	246.0	39.0	196.0	265.0	275.0	106.0	280.0	193.0	122.0	135.0	146.0	79.0	277.0	192.0	326.0	190.0	414.0	0.0	13.0	16.0	111.0	70.0	61.0	81.0	217.0	149.0	63.0	73.0	62.0	187.0	16.0	61.0	66.0	69.0	82.0	24.0	44.0	39.0	0.0	36.0	42.0	56.0	99.0	78.0	85.0	35.0	63.0	32.0	67.0	167.0	51.0	74.0	45.0	92.0	31.0	154.0	0.0	186.0	50.0	160.0	17.0	44.0	25.0	120.0	148.0	149.0	214.0	78.0	134.0	0.0	59.0	0.0	124.0	244.0	134.0	209.0	88.0	250.0	89.0	123.0	14.0	217.0	140.0	176.0	48.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-003	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	25.0	22.0	0.0	0.0	0.0	37.0	36.0	20.0	47.0	26.0	0.0	0.0	14.0	0.0	47.0	0.0	53.0	0.0	70.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	25.0	0.0	15.0	0.0	0.0	31.0	0.0	0.0	21.0	0.0	12.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	15.0	0.0	21.0	0.0	0.0	20.0	0.0	32.0	0.0	30.0	9.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	18.0	0.0	0.0	0.0	35.0	36.0	0.0	0.0	27.0	37.0	17.0	37.0	9.0	29.0	31.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	115.0	76.0	40.0	124.0	34.0	119.0	49.0	0.0	183.0	302.0	90.0	169.0	0.0	264.0	253.0	200.0	161.0	30.0	76.0	0.0	110.0	0.0	0.0	31.0	152.0	31.0	164.0	26.0	0.0	0.0	0.0	3.0	52.0	0.0	56.0	0.0	26.0	14.0	29.0	0.0	62.0	0.0	68.0	0.0	350.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	134.0	0.0	139.0	0.0	123.0	0.0	58.0	0.0	95.0	0.0	78.0	0.0	176.0	12.0	109.0	0.0	77.0	0.0	49.0	0.0	141.0	0.0	34.0	0.0	92.0	0.0	47.0	0.0	0.0	27.0	34.0	32.0	133.0	0.0	114.0	0.0	186.0	0.0	148.0	0.0	122.0	29.0	213.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	5797.0	6646.0	3403.0	2197.0	3682.0	1930.0	432.0	0.0	6233.0	8298.0	5522.0	10709.0	66.0	14864.0	4175.0	6192.0	2912.0	309.0	2909.0	27.0	5234.0	182.0	1504.0	0.0	2262.0	221.0	4416.0	0.0	4.0	0.0	306.0	0.0	5264.0	0.0	6965.0	136.0	1787.0	782.0	1682.0	18.0	2479.0	23.0	3090.0	0.0	3605.0	55.0	2577.0	0.0	275.0	0.0	347.0	0.0	1179.0	0.0	1519.0	26.0	2390.0	0.0	3615.0	0.0	5600.0	41.0	1104.0	0.0	5402.0	112.0	4283.0	0.0	4704.0	0.0	1448.0	8.0	2124.0	0.0	1601.0	0.0	2589.0	56.0	4415.0	68.0	34.0	4.0	393.0	39.0	3371.0	32.0	8617.0	63.0	12523.0	62.0	2714.0	0.0	6611.0	29.0	2456.0	20.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospirales; g__Hydrogenoanaerobacterium	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	24.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	122.0	220.0	128.0	105.0	265.0	78.0	0.0	0.0	233.0	407.0	167.0	260.0	108.0	372.0	297.0	252.0	262.0	141.0	220.0	84.0	202.0	140.0	120.0	211.0	271.0	255.0	179.0	362.0	0.0	37.0	57.0	120.0	266.0	88.0	165.0	202.0	246.0	71.0	292.0	82.0	152.0	0.0	113.0	90.0	254.0	94.0	128.0	59.0	97.0	53.0	0.0	0.0	105.0	0.0	209.0	115.0	78.0	79.0	0.0	0.0	280.0	107.0	149.0	0.0	141.0	95.0	241.0	73.0	296.0	0.0	390.0	0.0	191.0	97.0	96.0	104.0	211.0	182.0	223.0	166.0	0.0	91.0	201.0	68.0	249.0	110.0	218.0	131.0	301.0	108.0	372.0	38.0	328.0	167.0	154.0	82.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus	167.0	180.0	140.0	22.0	271.0	86.0	12.0	0.0	179.0	112.0	370.0	325.0	0.0	193.0	1270.0	392.0	0.0	0.0	338.0	0.0	345.0	4.0	42.0	0.0	463.0	3.0	217.0	8.0	0.0	0.0	27.0	0.0	107.0	0.0	205.0	766.0	84.0	69.0	7.0	0.0	179.0	0.0	70.0	0.0	184.0	123.0	0.0	0.0	0.0	0.0	23.0	0.0	5.0	0.0	86.0	0.0	56.0	0.0	10.0	0.0	143.0	0.0	46.0	0.0	148.0	13.0	13.0	0.0	283.0	0.0	151.0	0.0	103.0	0.0	0.0	0.0	25.0	6.0	159.0	0.0	0.0	0.0	18.0	0.0	154.0	0.0	218.0	0.0	78.0	0.0	461.0	0.0	30.0	0.0	135.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Candidatus_Soleaferrea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	308.0	632.0	164.0	487.0	537.0	472.0	153.0	0.0	310.0	552.0	398.0	524.0	218.0	447.0	709.0	668.0	302.0	635.0	500.0	207.0	276.0	304.0	248.0	585.0	578.0	936.0	422.0	1085.0	21.0	106.0	0.0	292.0	310.0	204.0	317.0	640.0	390.0	210.0	328.0	225.0	473.0	179.0	285.0	184.0	242.0	219.0	292.0	180.0	203.0	112.0	166.0	180.0	138.0	279.0	247.0	153.0	290.0	179.0	227.0	179.0	481.0	176.0	387.0	129.0	276.0	233.0	373.0	121.0	377.0	162.0	495.0	179.0	292.0	200.0	264.0	371.0	485.0	602.0	288.0	433.0	23.0	203.0	473.0	586.0	566.0	391.0	488.0	290.0	398.0	289.0	483.0	198.0	486.0	464.0	530.0	150.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Fournierella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Harryflintia	32.0	19.0	33.0	0.0	24.0	9.0	4.0	0.0	60.0	0.0	48.0	0.0	19.0	84.0	39.0	0.0	8.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	53.0	0.0	0.0	0.0	27.0	0.0	12.0	0.0	22.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	14.0	0.0	15.0	0.0	0.0	0.0	18.0	0.0	42.0	0.0	24.0	0.0	54.0	0.0	24.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	22.0	0.0	103.0	0.0	50.0	0.0	80.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis	571.0	881.0	559.0	608.0	480.0	395.0	14.0	0.0	725.0	757.0	607.0	1412.0	238.0	1269.0	532.0	568.0	355.0	10.0	319.0	0.0	482.0	59.0	55.0	26.0	535.0	87.0	706.0	10.0	0.0	0.0	185.0	0.0	478.0	0.0	381.0	0.0	338.0	0.0	446.0	0.0	202.0	5.0	452.0	0.0	378.0	7.0	322.0	0.0	120.0	0.0	54.0	0.0	126.0	0.0	523.0	0.0	519.0	0.0	442.0	0.0	399.0	13.0	239.0	0.0	1167.0	43.0	258.0	13.0	759.0	0.0	583.0	0.0	483.0	13.0	307.0	53.0	321.0	0.0	263.0	16.0	0.0	31.0	424.0	0.0	577.0	7.0	634.0	0.0	459.0	0.0	1326.0	0.0	573.0	0.0	216.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Negativibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Paludicola	0.0	19.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	32.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcaceae	139.0	430.0	0.0	56.0	10.0	104.0	0.0	0.0	89.0	410.0	289.0	282.0	242.0	367.0	69.0	17.0	232.0	29.0	288.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	109.0	87.0	200.0	0.0	92.0	0.0	30.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	14.0	0.0	17.0	0.0	11.0	0.0	20.0	0.0	58.0	0.0	268.0	0.0	129.0	0.0	585.0	0.0	173.0	0.0	176.0	0.0	87.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	174.0	0.0	241.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	287.0	393.0	94.0	685.0	361.0	2338.0	235.0	0.0	311.0	2002.0	439.0	919.0	289.0	2092.0	358.0	219.0	525.0	326.0	372.0	110.0	267.0	130.0	405.0	97.0	272.0	170.0	362.0	267.0	0.0	0.0	106.0	66.0	178.0	29.0	210.0	199.0	368.0	48.0	358.0	47.0	582.0	93.0	56.0	37.0	697.0	41.0	74.0	18.0	103.0	0.0	277.0	22.0	168.0	128.0	217.0	47.0	46.0	33.0	184.0	110.0	889.0	79.0	145.0	74.0	755.0	47.0	755.0	0.0	335.0	106.0	1189.0	86.0	464.0	40.0	255.0	60.0	742.0	170.0	364.0	31.0	0.0	29.0	185.0	109.0	1509.0	58.0	492.0	44.0	200.0	0.0	558.0	20.0	368.0	53.0	449.0	21.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum	42.0	99.0	27.0	43.0	99.0	109.0	14.0	0.0	72.0	78.0	56.0	95.0	45.0	78.0	101.0	123.0	78.0	116.0	86.0	63.0	62.0	41.0	15.0	116.0	75.0	148.0	60.0	177.0	0.0	10.0	7.0	13.0	29.0	11.0	56.0	95.0	104.0	23.0	49.0	13.0	92.0	0.0	20.0	36.0	47.0	22.0	21.0	0.0	19.0	0.0	11.0	13.0	19.0	23.0	37.0	45.0	49.0	19.0	32.0	15.0	84.0	38.0	20.0	0.0	61.0	15.0	88.0	0.0	70.0	11.0	26.0	11.0	20.0	0.0	74.0	50.0	58.0	92.0	47.0	60.0	0.0	15.0	70.0	104.0	110.0	65.0	74.0	20.0	92.0	31.0	95.0	0.0	93.0	110.0	80.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819	71.0	103.0	116.0	24.0	33.0	0.0	0.0	0.0	67.0	46.0	42.0	55.0	16.0	503.0	35.0	0.0	40.0	0.0	0.0	0.0	19.0	0.0	5.0	0.0	34.0	10.0	6.0	0.0	0.0	0.0	77.0	0.0	99.0	0.0	82.0	0.0	0.0	0.0	43.0	0.0	27.0	0.0	23.0	0.0	13.0	0.0	16.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	23.0	0.0	40.0	0.0	26.0	0.0	107.0	0.0	246.0	0.0	303.0	0.0	42.0	0.0	104.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	20.0	0.0	84.0	0.0	47.0	0.0	62.0	0.0	94.0	0.0	25.0	0.0	8.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__[Eubacterium]_siraeum_group	1463.0	2230.0	1471.0	819.0	1447.0	1532.0	136.0	0.0	1981.0	1804.0	2627.0	1607.0	729.0	5500.0	96.0	0.0	3750.0	128.0	1865.0	0.0	1188.0	0.0	509.0	0.0	100.0	21.0	2012.0	0.0	0.0	0.0	559.0	0.0	1220.0	16.0	1213.0	0.0	615.0	0.0	1255.0	0.0	1333.0	0.0	336.0	0.0	725.0	0.0	736.0	0.0	47.0	0.0	0.0	8.0	527.0	14.0	1199.0	14.0	708.0	11.0	1178.0	0.0	1065.0	0.0	463.0	0.0	1920.0	108.0	1659.0	0.0	1263.0	0.0	965.0	0.0	716.0	0.0	260.0	0.0	798.0	0.0	412.0	21.0	18.0	118.0	1060.0	0.0	1530.0	0.0	1084.0	0.0	2579.0	0.0	2129.0	0.0	2245.0	0.0	908.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured	540.0	738.0	657.0	372.0	586.0	319.0	43.0	0.0	1045.0	627.0	577.0	1505.0	186.0	2685.0	1335.0	777.0	784.0	0.0	569.0	0.0	1039.0	15.0	79.0	21.0	415.0	17.0	1064.0	26.0	0.0	0.0	213.0	0.0	821.0	0.0	576.0	0.0	107.0	4.0	120.0	0.0	499.0	0.0	427.0	0.0	640.0	0.0	173.0	0.0	61.0	0.0	47.0	0.0	86.0	0.0	196.0	7.0	511.0	0.0	439.0	0.0	679.0	3.0	300.0	0.0	699.0	8.0	400.0	0.0	661.0	0.0	282.0	0.0	368.0	0.0	93.0	0.0	276.0	34.0	539.0	0.0	0.0	0.0	117.0	8.0	641.0	0.0	614.0	0.0	1185.0	0.0	521.0	5.0	545.0	9.0	329.0	0.0
d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__UCG-010	35.0	41.0	27.0	239.0	55.0	193.0	32.0	0.0	48.0	121.0	39.0	73.0	57.0	118.0	52.0	22.0	52.0	11.0	64.0	3.0	43.0	16.0	75.0	0.0	68.0	0.0	37.0	0.0	0.0	0.0	3.0	0.0	27.0	0.0	34.0	0.0	99.0	0.0	133.0	0.0	43.0	0.0	43.0	0.0	22.0	0.0	122.0	0.0	55.0	0.0	121.0	0.0	48.0	0.0	63.0	0.0	30.0	0.0	41.0	0.0	135.0	0.0	35.0	0.0	79.0	13.0	19.0	0.0	29.0	0.0	41.0	0.0	122.0	4.0	48.0	18.0	163.0	4.0	57.0	0.0	0.0	25.0	22.0	0.0	69.0	0.0	14.0	0.0	48.0	0.0	53.0	0.0	94.0	0.0	62.0	0.0
