NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		78	0.35660484	1.3403634	0.063921995	0.16178402	1.0	5275	tags=38%, list=27%, signal=52%	
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		33	0.417877	1.3399967	0.088484846	0.16212007	1.0	6060	tags=61%, list=31%, signal=87%	
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION		70	0.36657447	1.339586	0.059210528	0.16248505	1.0	4568	tags=33%, list=23%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CLUSTERING	GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CLUSTERING		19	0.45700333	1.3389994	0.11022577	0.16308492	1.0	5581	tags=53%, list=28%, signal=73%	
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING		32	0.41844624	1.3384132	0.10406698	0.16367719	1.0	5410	tags=38%, list=27%, signal=52%	
GOBP_TOR_SIGNALING	GOBP_TOR_SIGNALING		169	0.33258057	1.3381517	0.024615385	0.16388175	1.0	6308	tags=39%, list=32%, signal=57%	
GOBP_CIRCADIAN_RHYTHM	GOBP_CIRCADIAN_RHYTHM		212	0.32230517	1.3361346	0.02034588	0.16616586	1.0	6362	tags=47%, list=32%, signal=68%	
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS	GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS		81	0.35615608	1.3358934	0.059275523	0.16632561	1.0	4552	tags=33%, list=23%, signal=43%	
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS		20	0.45520616	1.3356144	0.10568032	0.1665427	1.0	3121	tags=35%, list=16%, signal=42%	
GOBP_MOTOR_BEHAVIOR	GOBP_MOTOR_BEHAVIOR		33	0.40323937	1.3355321	0.104567304	0.16652578	1.0	2568	tags=36%, list=13%, signal=42%	
GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE	GOBP_REGULATION_OF_RELAXATION_OF_MUSCLE		17	0.47140297	1.3353932	0.14602347	0.16660276	1.0	4408	tags=41%, list=22%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS		24	0.44398677	1.3353612	0.10139417	0.16653503	1.0	6350	tags=54%, list=32%, signal=80%	
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT		21	0.45736113	1.3345675	0.11320755	0.16741551	1.0	6728	tags=48%, list=34%, signal=72%	
GOBP_ADIPOSE_TISSUE_DEVELOPMENT	GOBP_ADIPOSE_TISSUE_DEVELOPMENT		64	0.3685167	1.3344556	0.08268157	0.16744348	1.0	5901	tags=36%, list=30%, signal=51%	
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY		18	0.47304234	1.3336139	0.13112582	0.1682959	1.0	510	tags=17%, list=3%, signal=17%	
GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION		45	0.38439113	1.3324215	0.08963911	0.1696094	1.0	4190	tags=36%, list=21%, signal=45%	
GOBP_PLASMA_MEMBRANE_TUBULATION	GOBP_PLASMA_MEMBRANE_TUBULATION		19	0.4560229	1.3320875	0.113055184	0.16988923	1.0	6053	tags=53%, list=31%, signal=76%	
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		79	0.35868716	1.332065	0.06476399	0.16981655	1.0	4388	tags=30%, list=22%, signal=39%	
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	GOBP_WHITE_FAT_CELL_DIFFERENTIATION		22	0.4454894	1.331645	0.101167314	0.17025653	1.0	6836	tags=50%, list=35%, signal=76%	
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT		68	0.36047497	1.3316021	0.055005502	0.1702002	1.0	5296	tags=46%, list=27%, signal=62%	
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT		130	0.3372861	1.3298868	0.042931937	0.17209803	1.0	5050	tags=40%, list=26%, signal=53%	
